url,name,from,to,pos,ht,wt,dob,college,active
/players/k/kozelto01.html,Tom Kozelko,1974,1976,F,6-8,220,"July 1, 1951",University of Toledo,False
/players/k/kozliro01.html,Ronald Kozlicki,1968,1968,F,6-7,215,"December 12, 1944",Northwestern University,False
/players/k/kramear01.html,Arvid Kramer,1980,1980,C,6-9,220,"October 2, 1956",Augustana College (SD),False
/players/k/krameba01.html,Barry Kramer,1965,1970,F-G,6-4,200,"November 10, 1942",New York University,False
/players/k/kramejo01.html,Joel Kramer,1979,1983,F-C,6-7,203,"November 30, 1955",San Diego State University,False
/players/k/kramest01.html,Steven Kramer,1968,1970,G-F,6-5,200,"January 1, 1945",Brigham Young University,False
/players/k/krausda01.html,Dan Kraus,1949,1949,G,6-0,195,"February 13, 1923",Georgetown University,False
/players/k/krauthe01.html,Herb Krautblatt,1949,1949,G,6-1,190,"November 19, 1926",Rider University,False
/players/k/kravtvi01.html,Viacheslav Kravtsov,2013,2014,C,7-0,260,"August 25, 1987",,True
/players/k/krebsji01.html,Jim Krebs,1958,1964,C-F,6-8,230,"September 8, 1935",Southern Methodist University,False
/players/k/kreklwa01.html,Wayne Kreklow,1981,1981,G,6-4,175,"January 4, 1957",Drake University,False
/players/k/kronto01.html,Tommy Kron,1967,1970,G,6-5,200,"February 28, 1943",University of Kentucky,False
/players/k/kroppto01.html,Tom Kropp,1976,1977,G,6-3,205,"February 12, 1953",University of Nebraska at Kearney,False
/players/k/krstine01.html,Nenad Krstic,2005,2011,C,7-0,240,"July 25, 1983",,False
/players/k/krystla01.html,Larry Krystkowiak,1987,1997,F-C,6-9,220,"September 23, 1964",University of Montana,False
/players/k/kuberst01.html,Steve Kuberski,1970,1978,F-C,6-8,215,"November 6, 1947",Bradley University,False
/players/k/kubiale01.html,Leo Kubiak,1950,1950,G,5-11,160,"December 25, 1927",Bowling Green State University,False
/players/k/kuczebr01.html,Bruce Kuczenski,1984,1984,F,6-10,230,"February 3, 1961",University of Connecticut,False
/players/k/kudelfr01.html,Frank Kudelka,1950,1953,G-F,6-2,193,"June 25, 1925",Saint Mary's College of California,False
/players/k/kuestjo01.html,John Kuester,1978,1980,G,6-2,180,"February 6, 1955",University of North Carolina,False
/players/k/kukara01.html,Ray Kuka,1948,1949,F,6-3,200,"February 17, 1922",University of Notre Dame,False
/players/k/kukocto01.html,Toni Kukoc,1994,2006,F,6-10,192,"September 18, 1968",,False
/players/k/kunneke01.html,Kevin Kunnert,1974,1982,C-F,7-0,230,"November 11, 1951",University of Iowa,False
/players/k/kunzete01.html,Terry Kunze,1968,1968,G-F,6-4,210,"March 11, 1943",University of Minnesota,False
/players/k/kupchmi01.html,Mitch Kupchak,1977,1986,F-C,6-9,230,"May 24, 1954",University of North Carolina,False
/players/k/kupeccj01.html,C.J. Kupec,1976,1978,F-C,6-6,220,"January 16, 1953",University of Michigan,False
/players/k/kurzro01.html,Rob Kurz,2009,2009,F,6-9,232,"March 5, 1985",University of Notre Dame,False
/players/k/kutluib01.html,Ibo Kutluay,2005,2005,G,6-6,200,"July 1, 1974",,False
/players/k/kuzmiog01.html,Ognjen Kuzmic,2014,2015,C,7-1,251,"May 16, 1990",,True
/players/l/lacefre01.html,Reggie Lacefield,1969,1969,G-F,6-5,230,"April 10, 1945",Western Michigan University,False
/players/l/lacyed01.html,Edgar Lacey,1969,1969,F,6-6,190,"August 2, 1944","University of California, Los Angeles",False
/players/l/laceysa01.html,Sam Lacey,1971,1983,C,6-10,235,"March 28, 1948",New Mexico State University,False
/players/l/lackebo01.html,Bob Lackey,1973,1974,G-F,6-5,200,"April 4, 1949",Marquette University,False
/players/l/lacoufr01.html,Fred LaCour,1961,1963,G-F,6-5,210,"February 7, 1938",University of San Francisco,False
/players/l/ladnewe01.html,Wendell Ladner,1971,1975,F,6-5,220,"October 6, 1948",University of Southern Mississippi,False
/players/l/laettch01.html,Christian Laettner,1993,2005,F-C,6-11,235,"August 17, 1969",Duke University,False
/players/l/lafayol01.html,Oliver Lafayette,2010,2010,G,6-2,190,"May 6, 1984",University of Houston,False
/players/l/lafrera01.html,Raef LaFrentz,1999,2008,F-C,6-11,240,"May 29, 1976",University of Kansas,False
/players/l/lagarto01.html,Tom LaGarde,1978,1985,C-F,6-10,220,"February 10, 1955",University of North Carolina,False
/players/l/laimbbi01.html,Bill Laimbeer,1981,1994,C,6-11,245,"May 19, 1957",University of Notre Dame,False
/players/l/lalicpe01.html,Pete Lalich,1947,1947,F,6-2,190,"June 23, 1920",Ohio University,False
/players/l/lamarbo01.html,Bo Lamar,1974,1977,G,6-1,180,"April 7, 1951",University of Louisiana at Lafayette,False
/players/l/lambdo01.html,Doron Lamb,2013,2014,G,6-4,210,"November 6, 1991",University of Kentucky,True
/players/l/lambje01.html,Jeremy Lamb,2013,2015,G-F,6-5,180,"May 30, 1992",University of Connecticut,True
/players/l/lambejo01.html,John Lambert,1976,1982,C-F,6-10,225,"January 14, 1953",University of Southern California,False
/players/l/lampje01.html,Jeff Lamp,1982,1989,F-G,6-6,195,"March 9, 1959",University of Virginia,False
/players/l/lampema01.html,Maciej Lampe,2004,2006,F,6-11,275,"February 5, 1985",,False
/players/l/lamplji01.html,Jim Lampley,1987,1987,C,6-10,230,"July 2, 1960",University of Arkansas at Little Rock,False
/players/l/lamplse01.html,Sean Lampley,2003,2004,F,6-7,227,"September 3, 1979",University of California,False
/players/l/landrca01.html,Carl Landry,2008,2015,F,6-9,248,"September 19, 1983",Purdue University,True
/players/l/landrma01.html,Marcus Landry,2010,2010,F,6-7,230,"November 1, 1985",University of Wisconsin,True
/players/l/landsma01.html,Mark Landsberger,1978,1984,F-C,6-8,215,"May 21, 1955",Arizona State University,False
/players/l/laneje01.html,Jerome Lane,1989,1993,F,6-6,230,"December 4, 1966",University of Pittsburgh,False
/players/l/langan01.html,Andrew Lang,1989,2000,C,6-11,245,"June 28, 1966",University of Arkansas,False
/players/l/langan02.html,Antonio Lang,1995,2000,F-G,6-8,205,"May 15, 1972",Duke University,False
/players/l/langja01.html,James Lang,2007,2007,C,6-10,285,"October 17, 1983",,False
/players/l/langdtr01.html,Trajan Langdon,2000,2002,G,6-3,197,"May 13, 1976",Duke University,False
/players/l/langfke01.html,Keith Langford,2008,2008,G,6-4,215,"September 15, 1983",University of Kansas,False
/players/l/langhda01.html,Dan Langhi,2001,2004,F,6-11,220,"November 28, 1977",Vanderbilt University,False
/players/l/laniebo01.html,Bob Lanier*,1971,1984,C,6-11,250,"September 10, 1948",St. Bonaventure University,False
/players/l/lantzst01.html,Stu Lantz,1969,1976,G,6-3,175,"July 13, 1946",University of Nebraska,False
/players/l/laresyo01.html,York Larese,1962,1962,G,6-4,183,"July 18, 1938",University of North Carolina,False
/players/l/larkish01.html,Shane Larkin,2014,2015,G,5-11,176,"October 2, 1992",University of Miami,True
/players/l/larueru01.html,Rusty LaRue,1998,2004,G,6-2,210,"December 10, 1973",Wake Forest University,False
/players/l/larusru01.html,Rudy LaRusso,1960,1969,F-C,6-7,220,"November 11, 1937",Dartmouth College,False
/players/l/laskojo01.html,John Laskowski,1976,1977,G,6-6,185,"June 7, 1953",Indiana University,False
/players/l/lasmest01.html,Stephane Lasme,2008,2008,F,6-8,215,"December 17, 1982",University of Massachusetts Amherst,False
/players/l/lattida01.html,Dave Lattin,1968,1973,F-C,6-6,225,"December 23, 1943",University of Texas at El Paso,False
/players/l/laudepr01.html,Priest Lauderdale,1997,1998,C,7-4,325,"August 31, 1973",Central State University,False
/players/l/laureri01.html,Rich Laurel,1978,1978,G,6-6,190,"July 11, 1954",Hofstra University,False
/players/l/lauriha01.html,Harry Laurie,1971,1971,G,6-1,178,"November 2, 1944",Saint Peter's College,False
/players/l/lautewa01.html,Walt Lautenbach,1950,1950,G-F,6-2,185,"November 17, 1922",University of Wisconsin,False
/players/l/lavelto01.html,Tony Lavelli,1950,1951,F,6-3,185,"July 11, 1926",Yale University,False
/players/l/lavinza01.html,Zach LaVine,2015,2015,G,6-5,180,"March 10, 1995","University of California, Los Angeles",True
/players/l/lavoybo01.html,Bob Lavoy,1951,1954,F-C,6-7,185,"June 29, 1926",Western Kentucky University,False
/players/l/lawac01.html,Acie Law,2008,2011,G,6-3,195,"January 25, 1985",Texas A&M University,False
/players/l/lawalga01.html,Gani Lawal,2011,2011,F,6-9,234,"November 7, 1988",Georgia Institute of Technology,True
/players/l/lawreed01.html,Edmund Lawrence,1981,1981,C,7-0,228,"December 8, 1952",McNeese State University,False
/players/l/lawsoja01.html,Jason Lawson,1998,1998,C,6-11,240,"September 2, 1974",Villanova University,False
/players/l/lawsoty01.html,Ty Lawson,2010,2015,G,5-11,195,"November 3, 1987",University of North Carolina,True
/players/l/laytomo01.html,Mo Layton,1972,1978,G,6-1,180,"December 24, 1948",University of Southern California,False
/players/l/leaksma01.html,Manny Leaks,1969,1974,C-F,6-8,225,"November 27, 1945",Niagara University,False
/players/l/learha01.html,Hal Lear,1957,1957,G,6-0,163,"January 31, 1935",Temple University,False
/players/l/leaveal01.html,Allen Leavell,1980,1989,G,6-1,170,"May 27, 1957",Oklahoma City University,False
/players/l/leboje01.html,Jeff Lebo,1990,1990,G,6-2,180,"October 5, 1966",University of North Carolina,False
/players/l/leckner01.html,Eric Leckner,1989,1997,C-F,6-11,265,"May 27, 1966",University of Wyoming,False
/players/l/ledori01.html,Ricky Ledo,2014,2015,G,6-7,195,"September 10, 1992",,True
/players/l/leebu01.html,Butch Lee,1979,1980,G,6-0,185,"December 5, 1956",Marquette University,False
/players/l/leecl01.html,Clyde Lee,1967,1976,F-C,6-10,205,"March 14, 1944",Vanderbilt University,False
/players/l/leeco01.html,Courtney Lee,2009,2015,G,6-5,200,"October 3, 1985",Western Kentucky University,True
/players/l/leeda01.html,David Lee,1968,1969,F,6-7,225,"March 31, 1942",University of San Francisco,False
/players/l/leeda02.html,David Lee,2006,2015,F,6-9,249,"April 29, 1983",University of Florida,True
/players/l/leedi01.html,Dick Lee,1968,1968,F,6-6,,,University of Washington,False
/players/l/leedo01.html,Doug Lee,1992,1995,G-F,6-5,200,"October 24, 1964",Purdue University,False
/players/l/leege01.html,George Lee,1961,1968,F-G,6-4,200,"November 23, 1936",University of Michigan,False
/players/l/leegr01.html,Greg Lee,1975,1976,G,6-3,190,"December 12, 1951","University of California, Los Angeles",False
/players/l/leeke01.html,Keith Lee,1986,1989,F-C,6-10,215,"December 28, 1962",University of Memphis,False
/players/l/leeku01.html,Kurk Lee,1991,1991,G,6-3,190,"June 3, 1967",Towson University,False
/players/l/leema01.html,Malcolm Lee,2012,2015,G,6-5,200,"May 22, 1990","University of California, Los Angeles",True
/players/l/leero02.html,Rock Lee,1982,1982,C,6-10,220,"May 1, 1955",San Diego State University,False
/players/l/leero01.html,Ron Lee,1977,1982,G,6-4,193,"November 2, 1952",University of Oregon,False
/players/l/leeru01.html,Russ Lee,1973,1975,G-F,6-5,185,"January 27, 1950",Marshall University,False
/players/l/leedeed01.html,Ed Leede,1950,1951,F-G,6-3,185,"July 17, 1927",Dartmouth College,False
/players/l/lefkoha01.html,Hank Lefkowitz,1947,1947,F,6-2,190,"August 31, 1923",Case Western Reserve University,False
/players/l/legleti01.html,Tim Legler,1990,2000,G,6-4,200,"December 26, 1966",La Salle University,False
/players/l/lehmage01.html,George Lehmann,1968,1974,G,6-0,180,"May 1, 1942",Campbell University,False
/players/l/lenal01.html,Alex Len,2014,2015,C,7-1,255,"June 16, 1993",University of Maryland,True
/players/l/lenarvo01.html,Voshon Lenard,1996,2006,G,6-4,205,"May 14, 1973",University of Minnesota,False
/players/l/lentzle01.html,Leary Lentz,1968,1969,F,6-6,200,"February 23, 1945",University of Houston,False
/players/l/leonaga01.html,Gary Leonard,1990,1992,C,7-1,250,"February 16, 1967",University of Missouri,False
/players/l/leonaka01.html,Kawhi Leonard,2012,2015,F,6-7,225,"June 29, 1991",San Diego State University,True
/players/l/leoname01.html,Meyers Leonard,2013,2015,C,7-1,245,"February 27, 1992",University of Illinois at Urbana-Champaign,True
/players/l/leonasl01.html,Slick Leonard*,1957,1963,G,6-3,185,"July 17, 1932",Indiana University,False
/players/l/lesji01.html,Jim Les,1989,1995,G,5-11,165,"August 18, 1963",Bradley University,False
/players/l/leslitr01.html,Travis Leslie,2012,2012,G,6-4,205,"March 29, 1990",University of Georgia,False
/players/l/lestero01.html,Ronnie Lester,1981,1986,G,6-2,175,"January 1, 1959",University of Iowa,False
/players/l/lettcl01.html,Clifford Lett,1990,1991,G,6-3,170,"December 23, 1965",University of Florida,False
/players/l/leuerjo01.html,Jon Leuer,2012,2015,F,6-10,228,"May 14, 1989",University of Wisconsin,True
/players/l/levanan01.html,Andrew Levane,1949,1953,F-G,6-2,190,"April 11, 1920",St. John's University,False
/players/l/leverfa01.html,Fat Lever,1983,1994,G,6-3,170,"August 18, 1960",Arizona State University,False
/players/l/levincl01.html,Cliff Levingston,1983,1995,F,6-8,210,"January 4, 1961",Wichita State University,False
/players/l/lewisbo01.html,Bobby Lewis,1968,1971,G,6-3,175,"March 20, 1945",University of North Carolina,False
/players/l/lewisce01.html,Cedric Lewis,1996,1996,F-C,6-10,235,"September 24, 1969",University of Maryland,False
/players/l/lewisfr01.html,Freddie Lewis,1949,1950,F-G,6-2,195,"January 6, 1921",Eastern Kentucky University,False
/players/l/lewisfr02.html,Freddie Lewis,1967,1977,G,6-0,175,"July 1, 1943",Arizona State University,False
/players/l/lewisgr01.html,Grady Lewis,1947,1949,F-C,6-7,215,"March 25, 1917",University of Oklahoma,False
/players/l/lewisma01.html,Martin Lewis,1996,1997,F,6-5,210,"April 28, 1975",Seward County Community College,False
/players/l/lewismi01.html,Mike Lewis,1969,1974,C-F,6-8,225,"March 18, 1946",Duke University,False
/players/l/lewisqu01.html,Quincy Lewis,2000,2004,F,6-7,215,"June 26, 1977",University of Minnesota,False
/players/l/lewisra01.html,Ralph Lewis,1988,1990,G,6-6,200,"March 28, 1963",La Salle University,False
/players/l/lewisra02.html,Rashard Lewis,1999,2014,F,6-10,215,"August 8, 1979",,True
/players/l/lewisre01.html,Reggie Lewis,1988,1993,G-F,6-7,195,"November 21, 1965",Northeastern University,False
/players/l/liberma01.html,Marcus Liberty,1991,1994,F,6-8,205,"October 27, 1968",University of Illinois at Urbana-Champaign,False
/players/l/lichtto01.html,Todd Lichti,1990,1994,G-F,6-4,205,"January 8, 1967",Stanford University,False
/players/l/lieboba01.html,Barry Liebowitz,1968,1968,G,6-2,180,"September 10, 1945",Long Island University,False
/players/l/liggide01.html,DeAndre Liggins,2012,2014,G,6-6,209,"March 31, 1988",University of Kentucky,True
/players/l/ligonbi01.html,Bill Ligon,1975,1975,G,6-4,180,"May 29, 1952",Vanderbilt University,False
/players/l/ligongo01.html,Goose Ligon,1968,1974,F-C,6-7,210,"February 22, 1944",,False
/players/l/lillada01.html,Damian Lillard,2013,2015,G,6-3,195,"July 15, 1990",Weber State University,True
/players/l/linje01.html,Jeremy Lin,2011,2015,G,6-3,200,"August 23, 1988",Harvard University,True
/players/l/lingest01.html,Steve Lingenfelter,1983,1984,F,6-9,225,"June 10, 1958",South Dakota State University,False
/players/l/listeal01.html,Alton Lister,1982,1998,C-F,7-0,240,"October 1, 1958",Arizona State University,False
/players/l/littlsa01.html,Samuel Little,1970,1970,G,6-0,180,"March 29, 1946",Delta State University,False
/players/l/littlge01.html,Gene Littles,1970,1975,G,6-0,160,"June 29, 1943",High Point University,False
/players/l/livinra01.html,Randy Livingston,1997,2007,G,6-4,209,"April 2, 1975",Louisiana State University,False
/players/l/livinsh01.html,Shaun Livingston,2005,2015,G,6-7,182,"September 11, 1985",,True
/players/l/livinro01.html,Ron Livingstone,1950,1951,C,6-10,220,"October 9, 1925",University of Wyoming,False
/players/l/llamaho01.html,Horacio Llamas Grey,1997,1998,C,6-11,285,"July 17, 1973",Grand Canyon University,False
/players/l/lloydbo01.html,Bobby Lloyd,1968,1969,G,6-2,184,"January 3, 1946",Rutgers University,False
/players/l/lloydch01.html,Chuck Lloyd,1971,1971,C-F,6-8,220,"May 22, 1947",Yankton College,False
/players/l/lloydea01.html,Earl Lloyd*,1951,1960,F-C,6-5,200,"April 3, 1928",West Virginia State University,False
/players/l/lloydle01.html,Lewis Lloyd,1982,1990,G-F,6-6,205,"February 22, 1959",Drake University,False
/players/l/lloydsc01.html,Scott Lloyd,1977,1983,C-F,6-10,230,"December 19, 1952",Arizona State University,False
/players/l/lochmri01.html,Riney Lochmann,1968,1970,F,6-6,215,"May 26, 1944",University of Kansas,False
/players/l/lochmbo01.html,Bob Lochmueller,1953,1953,F,6-5,185,"June 5, 1927",University of Louisville,False
/players/l/lockro01.html,Rob Lock,1989,1989,F,6-9,225,"May 22, 1966",University of Kentucky,False
/players/l/lockhda01.html,Darrell Lockhart,1984,1984,C,6-9,245,"September 14, 1960",Auburn University,False
/players/l/lockhia01.html,Ian Lockhart,1991,1991,F,6-8,240,"June 25, 1967",University of Tennessee,False
/players/l/loderke01.html,Kevin Loder,1982,1984,F-G,6-6,205,"March 15, 1959",Alabama State University,False
/players/l/lofgrdo01.html,Don Lofgran,1951,1954,F-C,6-5,200,"November 18, 1928",University of San Francisco,False
/players/l/loganhe01.html,Henry Logan,1969,1970,G,6-0,180,"March 14, 1946",Western Carolina University,False
